209	"""The Transformation"" first aired on February 3, 2009 in the United States, and was watched by an estimated 12.78 million viewers. The episode earned a 5/6.5 ratings share among viewers aged 18–49, meaning that it was seen by 5.0 percent of all 18- to 49-year-olds, and 6.5 percent of all 18- to 49-year-olds watching television at the time of broadcast. This rating meant it ranked eighth for the week among all the major networks. Sarah Stegall of SFScope attributed this ratings success to its lead-in show, the highly rated American Idol, and observed that ""with episodes like this one, mixing action, horror, and a few tender moments, it looks like Fringe is hitting its stride with viewers."""
210	"""The Transformation"" received generally positive reviews. Andrew Hanson from the Los Angeles Times gave the episode a positive review, opining that it ""hit the perfect tone for Fringe [and had] the right mixture of science fiction, dark comedy, crime story and melodrama"". Hanson was, however, disappointed with the closure of the Olivia–John Scott storyline, as he hoped that ""she doesn't carry this torch too long"" because he preferred the ""flirty"" Olivia. Ramsey Isler of IGN gave the episode 9.0/10, an indication of an ""amazing"" installment. He was pleased with the absence of Sanford Harris and enjoyed the ""brilliantly written and directed"" undercover sting operation, particularly because Peter was properly utilized as Olivia's ""wingman."" Isler also criticized the monster's special effects and believed there were still unanswered questions concerning Scott's storyline.Writing for The A.V. Club, Noel Murray thought it was the best ""freak-meet"" of the series thus far, as well as one of its best episodes, which he would ""eagerly show to Fringe-doubters as evidence that the series has found its legs."" He consequently graded the episode an A−, further attributing the success of the episode to ""top-tier"" writers Orci and Whedon and ""skilled"" director Brad Anderson. Murray wrote, ""I wouldn't say that 'The Transformation' broke any new ground. If anything, it recapitulated pretty much every previous Fringe element—bio-weapons sales, telepathic communication, Massive Dynamics,  [sic] airplane crashes, etc.—but did so in a way that was energetic, tense, and even a little emotional."" SFScope columnist Sarah Stegall had difficulty ""suspend[ing her] disbelief"" with the science behind Bowman's rapid transformation. Though she thought it was ""sweet"" that Scott's proposal ""echo[ed] the real-life recent marriage between Anna Torv and Mark Valley,"" Stegall was pleased that the series could now move onto another storyline."
211	Works citedStuart, Sarah Clarke (2011). Into the Looking Glass: Exploring the Worlds of Fringe. ECW Press. ISBN 1-77041-051-1.
212	"""The Transformation"" at Fox"
213	"""The Transformation"" at IMDb"
214	"""Ability"" is the fourteenth episode of the first season of the American science fiction drama television series Fringe. The plot follows the Fringe team's investigation into ZFT and David Robert Jones, who claims that Olivia is a soldier equipped with abilities to fight in an upcoming war between two parallel universes. A skeptical Olivia must discover a way to avoid unleashing an attack that causes fatal accelerated cellular growth in its victims."
215	The episode's teleplay was written by co-executive producer David H. Goodman from a story by executive story editors Glen Whitman and Robert Chiappetta. It was directed by Norberto Barba, his only contribution to the series. Jared Harris guest-starred as Jones, alongside actors Clark Middleton, Michael Gaston, Noah Bean, and Chance Kelly.
216	"It first aired in the United States on February 10, 2009, on the Fox network to an estimated 9.83 million viewers, placing second in its timeslot. The episode earned a 4.1/10 ratings share among adults aged 18 to 49, meaning that it was seen by 4.1 percent of all 18- to 49-year-olds, and 10 percent of all 18- to 49-year-olds watching television at the time of broadcast. ""Ability"" received mixed reviews from television critics."
217	"A newspaper vendor dies by suffocation after receiving a two-dollar bill coated in a chemical substance that causes all his orifices to close up. Walter analyzes the chemical agent and finds that the agent speeds up protein synthesis in scar tissue and accelerates cell growth.  Meanwhile, Olivia postulates that the initials ""ZFT"" may not be of a terrorist organization but of a book, and discovers the German name, ""Zerstörung durch Fortschritte der Technologie"", roughly ""Destruction by Advancement of Technology"". Peter takes Olivia to a rare book storekeeper, Edward Markham (Clark Middleton) who gets a copy of the ZFT book from another collector. Peter returns with it to Walter's lab, learning that it is a typewritten manifesto preparing ""soldiers"" for an upcoming war between two universes."
218	Concurrently, David Robert Jones (Jared Harris) turns himself in at the FBI headquarters. Suffering from effects of being teleported out of his German prison cell by Walter's technology, he insists on only speaking to Olivia, warning that she is the only one that can stop a bomb from going off in 36 hours. Sanford Harris (Michael Gaston) instead orders Olivia to join other agents in raiding a warehouse which they believe Jones and his men used. Evidence confirms Jones had been there, but an agent dies from suffocation after finding another two-dollar bill.
219	"Olivia convinces Harris to let her see Jones alone, attributing the agent's death to his misfire. In the interrogation room, Olivia discovers that Jones believes she is one of the soldiers in his war, having been a test subject on a Massive Dynamic nootropic drug known as ""Cortexiphan"" when she was a child. Jones claims that she is special, and instructs her to a remote site with a key in his possession to retrieve a package. Olivia follows his instructions, finding a package full of strange puzzles. The first puzzle is a light box containing a number of lights which Jones' instructions require her to disable with her thoughts only. Olivia, having learned from Nina Sharp that the only Cortexiphan trials were done in Ohio, far from her childhood Jacksonville, Florida home, is confident Jones is mistaken."
220	As Jones' condition worsens and he is brought to Walter's lab, Peter rigs the lightbox to make the lights go off automatically. Olivia performs the test in front of Jones, and he supplies her the address of the bomb.  When Olivia and the FBI arrive, they find that the bomb is set to release the deadly agent across the city but can only be defused if Olivia turns off a similar array of lights as were on the puzzle. Despite faking the earlier test, Olivia is successful at disabling the lights and the bomb with her thoughts.
221	In the episode's epilogue, Jones, having been transferred to secured hospital, is rescued by his men, leaving a message on the wall telling Olivia she passed. Meanwhile, Walter, who has also started reading the ZFT, recognizes a unique offset letter, and finds that his own lab typewriter produces the same offset. Olivia receives a call from Nina who had further looked into the Cortexiphan trials and discovered a smaller case study that occurred at Jacksonville.
222	"The episode's teleplay was written by co-executive producer David H. Goodman based on a story by executive story editors and scientists Glen Whitman and Robert Chiappetta. It was Goodman's fifth contribution to the series and Whitman and Chiappetta's first. The episode was directed by Norberto Barba, his only directional credit with the series.Noah Bean noted that his character Officer Kemp ""meets pretty gruesome, unbelievable ends,"" as Kemp's face becomes covered with skin and scar tissue. To create the effect of Kemp's orifices closing, the crew used a combination of make-up and computer graphic effects. They created casts of Bean, including the front of his face, ears, back, and torso. They applied make-up over parts of his face at different stages as the scene demanded. For Olivia's unsuccessful emergency tracheotomy, the actress cut into a fake neck that Bean wore.Guest actor Jared Harris made his third appearance of the season in ""Ability"". At the time, the actor had not heard whether his character would be returning, though he later appeared in the first-season finale and five fourth season episodes. Harris described his character as an ""anti-hero who is fighting for the just cause"" and the episode as ""a page-turner... When I read it, I said, 'Ah, this is a fantastic one. I can't wait to see it.' It's directed with a lot of energy, a lot of tension. It's a good one, a really good one"".The episode featured the first of many guest appearances by actor Clark Middleton as the rare bookseller Edward Markham. In addition to Bean and Harris, the episode's guest stars included Michael Gaston as Sanford Harris, Chance Kelly as Mitchell Loeb, Kenneth Tigar as Johan Lennox, Philip LeStrange as Thomas Avery, and Michael Cerveris as the Observer."
223	"""Ability"" was watched by an estimated 9.83 million viewers on its initial broadcast in the United States, placing in second in its timeslot behind CBS' The Mentalist. Fringe was the Fox network's fourth most watched show for the week, and received a 5.9/9 rating share among all American households. Among adults aged 18 to 49, the episode finished in fourteenth place for the week by earning a 4.1/10 ratings share, meaning that it was seen by 4.1 percent of all 18- to 49-year-olds, and 10 percent of all 18- to 49-year-olds watching television at the time of broadcast."
224	"Den of Geek viewed the episode positively, observing that in contrast to the previous installment, ""Ability"" ""progresses the main plot arc in a substantial way... I’m now really interested to see what happens next, whereas last week I wasn’t that bothered."" IGN's Ramsey Isler was a little more critical and rated the episode 7.8/10. He noted that though the ending with Walter ""was as good as you could ask for"" and enjoyed David Robert Jones as a villain, the episode had a ""number of rough patches,"" as the middle was ""paced slowly"" and lacking in suspense, Peter's ""handiness was again reduced to ...'that guy with connections'"", and the audience was ""once again subjected to the torture that is Sanford Harris"". After describing the Olivia-Peter scene near the end as ""tense and cleverly written,"" Isler concluded his review by noting references to The X-Files and hoping Jones would appear again soon.Noel Murray from The A.V. Club graded the episode an A-, explaining he thought it must have been ""satisfying"" for those viewers tired of the ""monster-of-the-week"" storylines. Murray also enjoyed two twists: that Olivia had to shut off the lights for real, and that Walter discovers he wrote the ZFT manual at the end. Jane Boursaw of AOL TV (previously TV Squad) opined that it was a ""really great episode that's probably worth another viewing to pick up more clues,"" while the Los Angeles Times' Andrew Hanson thought it ""managed to have a couple good twists to it."" Annalee Newitz of io9 praised ""Ability"", remarking that ""overall, this was a terrific episode, and a great way to go into a show hiatus. We got a lot of payoff when we discovered why Olivia was being stalked by the ZFT weirdos, and we learned more about the Pattern than we had in a really long time."""
225	Works citedStuart, Sarah Clarke (2011). Into the Looking Glass: Exploring the Worlds of Fringe. ECW Press. ISBN 978-1-77041-051-0.
226	"""Ability"" at Fox"
227	"""Ability"" at IMDb"
228	"""Inner Child""  is the 15th episode of the first season of the American science fiction drama television series Fringe, and the fifteenth  episode overall. The episode was written by co-producer Brad Caleb Kane and staff writer Julia Cho and directed by filmmaker Frederick E. O. Toye. It first aired in the United States on April 7, 2009 on the Fox Broadcasting Company."
229	The episode relates the intersecting stories of a subterranean feral child looked after by Olivia Dunham (Anna Torv) and the return of a serial killer from her time before joining the Fringe Division.
230	A demolition team is about to bring down a building when one worker is drawn to an area not marked on the blueprints. Inside the area they find a path to the building's foundation, and in the darkness, a boy (Spencer List). The boy is taken to a children's hospital and the Fringe division is contacted. The construction workers examined where the boy was found and determined it had been sealed off for seventy years and could not determine how the boy got inside. The boy does not speak, and Walter Bishop (John Noble) explains some of his medical conditions as a result of living underground for several years. Olivia Dunham (Anna Torv) seems to be the only person that the boy reacts to, and she helps to coax him to help in his treatment. At one point, she encourages him to eat by sharing candy with him, but he only places the yellow pieces in the form of an arrow for her.
231	"Meanwhile, Charlie Francis (Kirk Acevedo) receives a fax, which he recognizes as a taunting invitation from the serial killer the Artist (Jeremy Shamos), who kills women and ""displays"" them in gruesome poses.  Charlie contacts Olivia at the hospital requesting her help, but as she takes notes, the boy attempts to take her writing tools. Olivia gives them to the boy, and he writes, upside down, a name. Olivia and Charlie, along with other agents, later find the body of the Artist's latest victim, who has the same name that the boy wrote down earlier. Later, the boy provides an address, and  Olivia and Charlie race to the location, but this time find nothing. Only later do they learn that a second victim was taken from that spot moments before they arrived. Walter comes to believe the boy has an empathic connection to the case."
232	Walter seeks to use a neural stimulator to understand the boy's empathy, but Peter only allows it after Walter devises less invasive methods. Though the child's mind is difficult to understand, they obtain a third location. Olivia, Charlie, and other agents set up a roadblock in the area and check all vehicles going through it. Olivia spies a van with a yellow tree-shaped air freshener, and recalling the child's candy display from earlier, determines that the Artist is inside. The killer attempts to escape, and Olivia stabs him to death with his own knife during the struggle.
233	Olivia and Broyles arrange the transfer of the child to an adopting family, in large part to keep him away from Eliot Michaels (Erik Palladino), an alleged “social worker” who wants to claim him for CIA research.  While in transit to his new home, the boy makes eye contact with the Observer, September (Michael Cerveris), with whom he shares a resemblance.
234	The episode was written by co-producer Brad Caleb Kane and staff writer Julia Cho and directed by filmmaker Frederick E. O. Toye. It was Kane and Cho's third contributions to the series and Toye's fourth.Ari Graynor and Lily Pilblad guest starred as Rachel Dunham and her daughter Ella. The episode also featured guest stars Spencer List as the Child, Jeremy Shamos as the Artist, Erik Palladino as Eliot Michaels, Victor Williams as Phil, Alicia Goranson as Samantha Gilmore, Matt Mulhern as Dennis, Sandra Daley as Dr. Winick, Jimmy Palumbo as Mike, and Phil Nee as Archie.
235	Peter shows the feral boy an action figure of the G.I. Joe character Roadblock, and comments that he always remembers the character as having a scar on the other side of his face. This may be an early indication of differences that Peter remembers from his childhood in the parallel universe.
236	"""Inner Child"" was the first episode to air after a two-month hiatus. It was delayed by about 30 minutes because American Idol ran long for the night. The episode won its ad-hoc 9:30–10:30 Eastern timeslot, with about 9.6 million live viewers and a 9 share among viewers 18–49. Fringe also helped Fox win the night in total number of viewers. When asked by a reporter if he was ""infuriated"" with Fox because of the Idol-induced delay, co-creator J. J. Abrams replied ""I will say that I have a different opinion about the network, but I, too, have heard from a number of people [about the issue]. It is infuriating""."
237	"Jo Garfein at TV Overmind gave the episode a positive preview, saying, ""This episode has more of an early X-Files feel, in a good way...  To those of you who have either given up on the series or are on the fence, I recommend that you give Fringe another try. If 'Inner Child' is any indication, we are in for a very satisfying and engaging journey for the rest of the season."" Alan Sepinwall's review in The Star-Ledger was overall positive, ""As far as the episode as a whole goes, I thought it was fairly solid procedural hour of 'Fringe.' No, it didn't follow up on any of the revelations from 'Ability,' but it also didn't feature any of Agent Harris, and both the serial killer case and Olivia's rapport with the kid were compelling enough that I can wait on the mythology stuff for later."" Jane Boursaw at TV Squad rated the episode very highly in her recap, and also mooted a theory about the Child, ""My theory is that the boy is another Observer. They certainly looked a lot alike, didn't they? Could the boy have come from another dimension and ended up beneath the building? And why did the CIA guy say that they'd found 'another one.'"" Apparently, they're keeping track of these creatures or Observers. And if so, where are the others?""Noel Murray at The Onion's The A. V. Club gave the episode qualified approval with a B rating.  According to Murray, ""The serial killer stuff in 'Inner Child was fairly pat—with elements swiped wholesale from Thomas Harris and Michael Connelly—and the 'keep Lil’ O away from Eliot' operation struck me as a little sloppy, if not actively implausible. But the episode was fast-paced and creepy, with a few good Walter lines (my favorite being a tie between 'Agent Dunham knows what a penis looks like' and 'obviously I was sitting on the toilet') and the return of his wonderfully ridiculous mad scientist device, 'the neural stimulator.'"""
238	Works citedStuart, Sarah Clarke (2011). Into the Looking Glass: Exploring the Worlds of Fringe. ECW Press. ISBN 1-77041-051-1.
239	"""Inner Child"" at Fox"
240	"""Inner Child"" at IMDb"
241	"""Unleashed"" is the 16th episode of the first season of the American science fiction drama television series Fringe. It centered on a man-made chimera, which escaped from an animal testing facility and attacked various people, including Agent Charlie Francis, while the Fringe team tries to stop it."
242	The episode was written by Zack Whedon and J. R. Orci, and directed by Brad Anderson. Actress Kiersten Warren guest-starred as Charlie's wife Sonia.
243	"It first aired in the United States on the Fox Broadcasting Network on April 14, 2009, and more than 10 million viewers watched the episode. It received mixed reviews, with a common criticism being that the ""monster-of-the-week"" was becoming a tired idea for the show."
244	Animal rights activists ransack a laboratory and unwittingly release a creature with a ferocious appetite. As they flee in an SUV, the creature follows and grotesquely mutilates them. The Fringe team consisting of FBI agents Olivia Dunham (Anna Torv), Charlie Francis (Kirk Acevedo), Philip Broyles (Lance Reddick), and civilian consultants Peter (Joshua Jackson) and Walter Bishop (John Noble) arrives, and Walter sees evidence of different creatures' marks on the bodies. Olivia realizes one of them is missing, and after interviewing a student at MIT to try to identify the victims, she realizes they were animal rights activists. While conducting autopsies on the bodies, an animal control team at a different site is killed by the creature after investigating a call.
245	While investigating the animal control team deaths, Charlie is attacked by the creature, but it fails to kill him after Olivia arrives on the scene. Walter explains he believes the creature is a man-made chimera, which has the best genetic traits of many different creatures, including a lizard, bat, and wasp. He had tried to create the creature years before, but his experiments failed, and concludes that someone else must have taken up his research. Though initially thinking Charlie was healthy after the attack, they realize the chimera's stinger injected him with its larvae, and that he has less than 24 hours to live.
246	After experimenting with poison fails to kill the larvae in Charlie's body, Walter believes that mixing the chimera's blood with Charlie's will stop the larvae from attacking and bursting out of his body, as they did in the other victims' corpses. Olivia learns one of the victims, Jonathan Swift, was the son of a scientist who tests on animals, and was killed while breaking into his father's lab. They also realize the chimera was created based on work by one of Walter's peers, not Walter himself.
247	After several sightings, the Fringe team move into some nearby storm drains to bait the chimera with its larvae. Feeling somewhat responsible, Walter locks himself in with the chimera and ingests some poison that will kill him within the hour, believing that if it kills him, the chimera will only be killing itself. He manages to shoot the chimera in time, however, and they use its blood to find a cure for Charlie.
248	"""Unleashed"" was directed by filmmaker Brad Anderson, his third episode of the season. It was co-written by writer Zack Whedon and supervising producer J. R. Orci.The episode centered on Kirk Acevedo's character Charlie Francis. Acevedo explained in an interview, ""Charlie goes out on this call, and he gets attacked by this mythological, genetically enhanced griffin. He fights for his life throughout the episode"". Acevedo suggested that his wife, actress Kiersten Warren, play his character's wife Sonia, and the producers duly cast her. Acevedo explained his choice was because, ""to create intimacy with someone who you don't know is actually not going to work. So to have your real wife do it, then you can be a lot better on screen"".The scene where Walter confronts the chimera was shot in a Boston sewer. He and Peter carry 50 caliber Desert Eagle handguns, called ""monster killers"" by one prop crew member. While shooting, the actors had to use their imagination, as the CGI monster was not yet complete. Director Brad Anderson described the chimera ""sort of an amalgam of a bat, lion, and a dragon"". Anderson called the scene between Walter and the chimera as a ""triumphant moment"" for Walter, and actor Joshua Jackson characterized the scene as Walter's ""action hero moment"". The actor himself, John Noble, described the scene with the chimera as ""terrifying"", as his character ""tries to be a hero"". Andrew Orloff, Zoic’s Creative Director and Visual Effects Supervisor later called the chimera effect the most difficult effect he'd done for the show thus far. Sound editor Thomas Harris explained that because the episode had a monster that was ""part lizard, part wasp, part bat, and part lion,"" it was difficult to ""manipulate sounds from all these animals, as well as other sweeteners, without getting muddy and meshing together"". Their efforts on the episode were ultimately nominated in several categories at the Golden Reel Awards, and at the HPA Awards, for which they won.Actress Jasika Nicole explained in a May 2009 interview that the scariest episode for her at the time was ""Unleashed"". She described the episode's production, ""The props people had these big buckets of earth worms, but they were thicker and meatier and longer. They had teeny little bitty faces... So the guy's chest is cut open and he’s been in make-up for hours to make it look like he’s been torn open and he’s all bloody and stuff. So then they pour these worms and this goopy, syrupy stuff and this fake blood onto this guy’s chest... We had to zip him up in the body bag. It takes a few minutes to get to 'action' after he's zipped up. We unzip him and we see the worms and it’s so gross–and the look on his face. The worms are crawling up and their in his armpits and starting to crawl toward his face and he can’t move at all because he’s supposed to be dead."" Nicole continued that this scene had to be shot ""three or four times. We kept trying to get faster and faster but we were all laughing [for him]. It was like a Fear Factor episode with no chance of getting money... It was so gross but so much fun. The guy was such a trooper.""New Media consultant Glen Whitman stated in an interview that this particular episode contains some recent scientific developments that were part of their inspiration for the creation of Fringe in the first place. Specifically, Whitman is referring to the use of transgenics, which is the idea that there are organisms with genes from other species. Whitman concluded that they were partly inspired by scientists Osamu Shimomura, Martin Chalfie, and Roger Y. Tsien and their work on research on isolating genes from jellyfish for the treatment of Huntington's disease; all three won the 2008 Nobel Prize in Chemistry."
249	"""Unleashed"" was watched by more than 10.15 million viewers in the United States. It had a 5.9/9 share among all households."
250	"Ramsey Isler from IGN rated it 7.8/10, explaining the ""mysterious escaped monster"" is a tired idea that failed to bring anything new to the show, and the episode ""lacked real suspense and intrigue"". Isler however praised the further development of John Noble's character, as Walter took responsibility for his actions. Josie Kafka of Open Salon.com saw allusions in the episode to many other genres, including Buffy the Vampire Slayer, Halloween, and Dollhouse. She thought the ""Walter-Peter interchanges"" were the most interesting aspects of the episode. The A.V. Club's Noel Murray graded the episode a B-, writing that though he enjoyed the ""thrilling, funny opening"" and the ""multiple amusing lines of dialogue,"" he wished the episode had gone further with the genetic experimentation concept. Murray concluded that ""'Unleashed' stays at the level of a well-shot, disappointingly straightforward monster movie, with an everything’s-okay-now ending"".Sarah Stegall from SFScope was skeptical of the chimera premise, but wrote she was willing to overlook that because the episode ""delivers [entertainment] in spades"" and gives ""a fine payoff... There are creepy sewers, pee jokes, heroics, tears, laughter, scares, and finally a kill shot of a terrifically scary monster"". Stegall also praised Torv and Acevedo's performances, and called the episode the best she's watched in a while. Andrew Hanson from the Los Angeles Times praised the episode, writing the writers and characters were ""finally getting into their groove,"" and that the monster sequence was ""better than most horror films I’ve seen lately""."
251	"""Unleashed"" was nominated for several awards. At the 2009 HPA Awards, the episode and its crew were nominated and ultimately won for Outstanding Audio Post — Television. Its competition was an episode of Lost and an episode of CSI: Crime Scene Investigation. At the 2010 Golden Reel Awards, the episode was nominated for two categories: Best Sound Editing: Short Form Dialogue and ADR in Television and Best Sound Editing: Short Form Sound Effects and Foley in Television. It lost in the first category to an episode of True Blood, and the second category award went to an episode of House."
252	"""Unleashed"" at Fox"
253	"""Unleashed"" at IMDb"
254	"""Bad Dreams"" is the 17th episode of the first season of the American science fiction drama television series Fringe. It was written and directed by Academy Award-winning screenwriter Akiva Goldsman, his first writing credit for a television show. In the episode, Olivia dreams she is causing people to either kill others or themselves, which leads her to meet Nick Lane, a man from her past that leads Olivia to discover their shared history as test subjects in a series of childhood drug trials."
255	The episode first aired on April 21, 2009, in the United States on Fox to more than 9.89 million viewers. It received generally positive reviews, with many critics praising the beginning dream sequence, the climax atop the building, and the final scene with Walter and the old footage of Olivia. Critics also enjoyed the further revelations about Olivia's background; the subject would later have an entire episode devoted to it in the third season.
256	Olivia (Anna Torv) dreams that she pushes a woman in front of a subway train at Grand Central Terminal, but assumes it was just in her head. In the morning however, the news reports that the woman killed herself with the train. Walter (John Noble) puts forth various theories, such as astral projection, while Peter (Joshua Jackson) thinks it was still just a dream. Olivia is unconvinced, and goes with the Fringe team to investigate. An NYPD officer (April Grace) escorts them to the crime scene, and Peter sees a red balloon floating and begins to believe her, as Olivia had described the balloon to him previously.
257	Olivia worries it will happen again, and though she attempts to ward off sleep, she next dreams that she helps a woman murder her husband at a restaurant. They interview the wife, who tells them she became so convinced her husband was going to leave her that she became angry and stabbed him. The team posits that while no one is actually causing the incidents, they are happening as Olivia has seen them. At the restaurant, the owner tells them a blond man with a scar named Nick Lane (David Call) was sitting in the same place as Olivia was in her dream, and was also seen in the video surveillance from the first crime scene. Walter posits that because she never sees him in her dreams, it was Lane, not Olivia, causing the people's deaths. Olivia and Peter interview doctors at St. Jude's Mental Hospital, who tell them Lane was a voluntary resident, but left after the visit of a mysterious man. The doctor described him as hyperemotive, meaning those near him adopt his emotions. Olivia and Peter soon learn that as a child, Lane was treated with the nootropic drug Cortexiphan in drug trials, and believes himself to be a recruit in the upcoming war between the two universes.
258	"Walter tells Olivia that she may have been in the same drug trials as Lane, and that the bond they share stems from Walter and William Bell (Leonard Nimoy) pairing up the children in the ""buddy system"". To find Lane, Walter uses this bond, putting Olivia under the effect of drugs so she experiences Lane's emotions. She sees Lane sleep with a stripper, who then is influenced to kill herself in a mirror of Lane's depressed thoughts; afterwards, Olivia discovers where Lane lives. While they explore his apartment, a suicidal Lane walks down a sidewalk, influencing others to mirror his emotions, so that they follow him to the top of a building. Because of her past in the trials, Walter believes Olivia won't be influenced by these suicidal thoughts, and she goes to encounter Lane alone. While Olivia does not remember him, he remembers her and the nickname he gave her: ""Olive."" Olivia wounds him, breaking his mind-control over the others, and he is placed in a medically-induced longterm coma to control his emotions."
259	The episode ends with Walter watching a video of Olivia as a child, apparently taken while she was being administered Cortexiphan. Walter's voice is heard on the tape, as is William Bell's. Both are trying to calm little Olivia while she sits, huddled amidst a debris-strewn room of equipment. It becomes clear Olivia has caused this chaos in Walter and Bell's lab, presumably with her Cortexiphan-induced abilities.
260	"The episode was written and directed by Academy Award-winning screenwriter Akiva Goldsman. Goldsman was ""attracted"" to the series because he believed that at the time, Fringe's ""mythology was already really starting to hum"". ""Bad Dreams"" was his first writing credit for a television episode, and he wrote several hours of material before co-executive producer Jeff Pinkner helped him condense it. Every episode since ""Bad Dreams"", Goldsman has been credited as a consulting producer. It marked the first episode with previous Fringe director Brad Anderson now also credited as a producer."
261	"The opening scene in the subway was initially going to be on top of a building so that the episode would begin and end the same, but co-creator J. J. Abrams thought it would be better to start it underground and ""move up throughout the episode"". The episode began the setup of Olivia's backstory by revealing the Cortexiphan drug trials, which would be an ongoing plot point in continuing episodes. All the shots were chosen carefully to put the viewer in Olivia's troubled frame of mind, and consequently the episode had many tight shots that were meant to give a ""sense of unease"". The producers felt that shooting on the lab set was the ""hardest set to shoot at on the planet"" because it contained several levels that inhibited the crew's ability to move cameras around. As Goldsman had an aversion to shooting in hospitals, they used a church for the mental hospital scenes. When Olivia, Peter, and Walter are en route to the climax at the building, the shots of them in the SUV were just shots of them driving back and forth on the 59th Street Bridge.The climactic scene where Olivia encounters Nick and the group of people at the top of the building was shot at 902 Broadway in Manhattan. Though the actors appeared to be on the edge of a very tall building, there was in fact a hidden roof extending out that they would have fallen on instead. The visual and special effects departments worked in conjunction to simulate the woman jumping off the building. While the actress simply jumped onto a tarp several feet below her, the crew rigged the car with pneumatic rams, air cannons, and cables to implode under the ""weight"" of her body, and then CGI was used to make the woman appear to fall on the car.Actress Anna Torv called the episode's hotel scene her favorite of the show so far, explaining ""I loved shooting that because it was the first time that Olivia really inched her way into that dynamic of Peter and Walter. She’s been kind of on the outside, and wrangling them constantly, but this gave me a glimpse into realizing everything is a little bit entwined, and building more of that emotional conflict between them. I really loved shooting that.""The final scene of the episode ended with a tape of a young Olivia in a fire-damaged room, leading to rumors her character was a fire starter. Torv however discounted this soon after, explaining ""I think it's more than that... I think what they got given or what they got taught is much bigger than just starting fire"". Jeff Pinkner agreed and elaborated further, ""We saw the consequence. We saw that she started a fire at the end of the last episode, but I think it's a mistake to assume that that's her power. I think the truth is, it's probably a consequence of her ability"". This particular scene, as well as the episode's reference to experiments Walter performed on children, comprise the main plot of the season three episode ""Subject 13""."
262	The episode was watched by more than 9.89 million viewers in the United States, with a 5.9/9 rating among all households.
263	"Noel Murray from The A.V. Club graded the episode with an A-; he praised the ""fine job"" of director/writer Akiva Goldsman, and thought the climax was ""extraordinarily well-shot and performed"". IGN's Ramsey Isler rated the episode 9.2/10, writing that it ""is a classic example of a story you have to be patient with. This was an episode with a compelling, shocking start that kept us hooked well enough to deal with some slow points in the rest of the first half-hour. But we were rewarded for our patience with one heck of a climax and epilogue. This was well-executed TV"". Andrew Hanson from the Los Angeles Times thought that while the first half wasn't very exciting, the second half had ""plenty to keep up interest"" as more was revealed about Olivia and Walter's backgrounds.Rhee Dee of Pinkraygun.com liked the scenes depicting Olivia and Broyles' relationship, as well as the revelations behind the experimentation on a young Olivia, and thought the Fox promos made the episode look much lamer than it actually was. io9's Annalee Newitz loved the ""great, creepy"" opening scene, the arc concerning Walter's past experimentation on children, and the ""well-played, funny and strange"" scene when ""Olivia"" goes to the strip club. Though a bit disappointed with the ""conspiracy"" story, Sfscope.com's Sarah Stegall nevertheless called the episode ""well-crafted,"" enjoyed the Peter-Olivia moments, praised Torv's performance, and said Akiva Goldsman ""gave us an episode built like a slow fuse: tightly wound, coiling out of sight, and finishing big."
264	Director-writer Akiva Goldsman submitted the episode for consideration in the Outstanding Directing for a Drama Series category at the 61st Primetime Emmy Awards, but did not receive a nomination.
265	"""Bad Dreams"" at Fox"
266	"""Bad Dreams"" at IMDb"
267	"""Midnight"" is the eighteenth episode of the first season of the American science fiction drama television series Fringe. It was written by J. H. Wyman and Andrew Kreisberg, and directed by Bobby Roth. In the episode, Fringe Division apprehend a scientist with ties to the terrorist group ZFT, who will hand them everything he knows on ZFT, in exchange for helping his wife, who was infected with a contagion that makes her kill people for their spinal fluid."
268	The episode first aired on April 28, 2009 in the United States on the Fox Broadcasting Company, and was seen by 9.623 million viewers. Critical reactions towards the episode were mixed; reviewers criticized the episode for having a typical plot, but enjoyed some of the background stories.
269	Fringe Division investigate the murder of Bob Dunn (Richard Short) in his apartment. He is found with a severed spinal column, and his spinal fluid drained out. While autopsying the body, Walter Bishop (John Noble) finds human teeth marks, and that the killer's saliva contains traces of an extinct strain of syphilis. The team discover that a lab sample of the strain was sold to Lubov Pharmaceutical, which also bought other samples of bacteria. Lubov has ties with ZFT. The investigation leads to the address of Nicholas Boone (Jefferson Mays), the head of the company. Boone admits he works for the bioterrorist group ZFT, and will give them everything he knows on the organization if they save his wife Valerie (Trieste Dunn) from them. After leading Olivia Dunham (Anna Torv) to a restaurant, a ZFT hideout, she finds no sign of her, and Boone admits that Valerie is the killer they are looking for; ZFT infected her with a contagion when Boone initially refused to cooperate. The contagion burns spinal fluid faster than her body can replace it. In a vain effort to work on a cure several weeks previous, Boone used some of his own spinal fluid, costing him the use of his legs. Over the course of the episode, two more male bodies are discovered, having died in a similar manner.
